1.500453682678300619e+09	-5.508642833479999354e+03	-1.350608873949999861e+03	-1.903542407079999975e+03
1.500453683678300619e+09	-5.498946876229999361e+03	-1.349709497000000056e+03	-1.922498628889999964e+03
1.500453684678300619e+09	-5.494489647769999465e+03	-1.350847002679999832e+03	-1.918995543310000130e+03
1.500453685678300619e+09	-5.469808409149999534e+03	-1.362141870399999789e+03	-1.919340809610000179e+03
1.500453686678300619e+09	-5.465865116150000176e+03	-1.381920535709999967e+03	-1.920543195510000032e+03
1.500453687678300619e+09	-5.468073905649999688e+03	-1.399338596889999963e+03	-1.911081485200000088e+03
1.500453688678300619e+09	-5.473025170210000397e+03	-1.389094462730000032e+03	-1.914764902070000062e+03
1.500453689678300619e+09	-5.476634050059999936e+03	-1.416071306199999981e+03	-1.932946596949999957e+03
1.500453690678300619e+09	-5.479335065159999431e+03	-1.410500206850000041e+03	-1.937413897509999970e+03
1.500453691678300619e+09	-5.466172501910000392e+03	-1.404925585070000125e+03	-1.930126756979999982e+03
1.500453692678300619e+09	-5.450567109869999513e+03	-1.424770395539999981e+03	-1.928372757770000135e+03
1.500453693678300619e+09	-5.449090341219999573e+03	-1.436146818419999818e+03	-1.929025863459999982e+03
1.500453694678300619e+09	-5.448779260250000334e+03	-1.443262147630000072e+03	-1.950577087529999972e+03
1.500453695678300619e+09	-5.424662897560000602e+03	-1.442062323139999990e+03	-1.957191410500000075e+03
1.500453696678300619e+09	-5.419608862039999622e+03	-1.443440752989999964e+03	-1.935884569080000119e+03
1.500453697678300619e+09	-5.439210397449999618e+03	-1.469941914090000182e+03	-1.967499413589999904e+03
1.500453698678300619e+09	-5.444085781310000129e+03	-1.456967146480000110e+03	-1.967210747399999946e+03
1.500453699678300619e+09	-5.402534251740000400e+03	-1.471861729559999958e+03	-1.969130297180000071e+03
1.500453700678300619e+09	-5.426386465280000266e+03	-1.477246241910000208e+03	-1.960114155320000009e+03
1.500453701678300619e+09	-5.410101386769999408e+03	-1.481803828430000067e+03	-1.980685192090000101e+03
1.500453702678300619e+09	-5.390904254130000481e+03	-1.475844713650000131e+03	-1.955632115500000054e+03
1.500453703678300619e+09	-5.417212854039999911e+03	-1.521299754809999968e+03	-1.952802974839999933e+03
1.500453704678300619e+09	-5.409240403660000084e+03	-1.501896403839999948e+03	-1.958500765770000044e+03
1.500453705678300619e+09	-5.375500667849999445e+03	-1.504357425899999953e+03	-1.974157161869999982e+03
1.500453706678300619e+09	-5.369182404470000620e+03	-1.521185305979999839e+03	-1.981986783920000107e+03
1.500453707678300619e+09	-5.395064019770000414e+03	-1.526049206679999998e+03	-1.967595882399999937e+03
1.500453708678300619e+09	-5.398564798670000528e+03	-1.555960285769999928e+03	-1.986246404529999836e+03
1.500453709678300619e+09	-5.390160625780000373e+03	-1.534951709209999990e+03	-1.988474715529999912e+03
1.500453710678300619e+09	-5.379430170180000459e+03	-1.536311476490000132e+03	-1.984176936079999905e+03
1.500453711678300619e+09	-5.366822950720000335e+03	-1.579718355799999927e+03	-1.975195562010000003e+03
1.500453712678300619e+09	-5.343964801439999974e+03	-1.566956903029999921e+03	-2.009039347270000007e+03
1.500453713678300619e+09	-5.346366239380000479e+03	-1.587014388989999816e+03	-1.989791396449999866e+03
1.500453714678300619e+09	-5.361696308249999674e+03	-1.565257802309999988e+03	-2.005874082629999975e+03
1.500453715678300619e+09	-5.339132867979999901e+03	-1.591728921630000059e+03	-2.010845219049999969e+03
1.500453716678300619e+09	-5.357441897289999361e+03	-1.581009485779999977e+03	-1.998164306769999939e+03
1.500453717678300619e+09	-5.330797231169999577e+03	-1.591766490230000045e+03	-2.009551716980000037e+03
1.500453718678300619e+09	-5.329973054890000640e+03	-1.623287268499999982e+03	-2.006202033009999923e+03
